strikePrice,expiryDate,CE_strikePrice,CE_expiryDate,CE_underlying,CE_identifier,CE_openInterest,CE_changeinOpenInterest,CE_pchangeinOpenInterest,CE_totalTradedVolume,CE_impliedVolatility,CE_lastPrice,CE_change,CE_pChange,CE_totalBuyQuantity,CE_totalSellQuantity,CE_bidQty,CE_bidprice,CE_askQty,CE_askPrice,CE_underlyingValue,PE_strikePrice,PE_expiryDate,PE_underlying,PE_identifier,PE_openInterest,PE_changeinOpenInterest,PE_pchangeinOpenInterest,PE_totalTradedVolume,PE_impliedVolatility,PE_lastPrice,PE_change,PE_pChange,PE_totalBuyQuantity,PE_totalSellQuantity,PE_bidQty,PE_bidprice,PE_askQty,PE_askPrice,PE_underlyingValue
53000,30-Sep-2025,53000,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE53000.00,3066.0,35,1.1547344110854503,547,0.0,1757.3,164.45000000000005,10.324261543773742,13300,12985,35,1752.75,280,1760.45,54467.25,53000,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE53000.00,26004.0,240.0,0.9315323707498836,4642,12.44,100.25,-34.44999999999999,-25.575352635486258,33110,27825,35,99.5,560,99.75,54467.25
53100,30-Sep-2025,53100,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE53100.00,84.0,-2,-2.3255813953488373,3,0.0,1675.0,130.0,8.414239482200648,7420,8960,105,1654.45,35,1681.85,54467.25,53100,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE53100.00,1837.0,20.0,1.100715465052284,331,12.35,111.35,-37.80000000000001,-25.34361381159907,11865,11445,35,111.35,35,111.9,54467.25
53200,30-Sep-2025,53200,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE53200.00,167.0,0,0.0,0,0.0,0.0,0.0,0.0,7700,7875,105,1567.65,35,1591.15,54467.25,53200,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE53200.00,2959.0,-6.0,-0.20236087689713322,707,12.29,123.2,-42.05,-25.446293494704992,105560,13055,35,123.05,35,123.4,54467.25
53300,30-Sep-2025,53300,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE53300.00,275.0,0,0.0,1,0.0,1500.0,155.6500000000001,11.578086063897059,8645,9240,70,1483.45,70,1507.6,54467.25,53300,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE53300.00,2598.0,121.0,4.884941461445297,662,12.22,135.45,-47.400000000000006,-25.92288761279738,10990,12250,70,136.9,70,137.4,54467.25
53400,30-Sep-2025,53400,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE53400.00,332.0,0,0.0,13,0.0,1368.9,110.20000000000005,8.755064749344566,8505,8715,35,1398.8,140,1416.1,54467.25,53400,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE53400.00,2801.0,-13.0,-0.4619758351101635,740,12.15,153.3,-48.89999999999998,-24.183976261127587,12495,12775,140,151.8,70,152.45,54467.25
53500,30-Sep-2025,53500,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE53500.00,3253.0,-63,-1.8998793727382388,272,7.2,1325.65,138.5,11.666596470538684,11865,12215,140,1321.2,70,1328.75,54467.25,53500,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE53500.00,20205.0,-86.0,-0.42383322655364447,3889,12.09,169.05,-54.39999999999998,-24.345491161333623,46480,20965,105,169.6,70,170.0,54467.25
53600,30-Sep-2025,53600,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE53600.00,896.0,-11,-1.2127894156560088,56,7.36,1244.7,136.20000000000005,12.286874154262522,6650,9940,35,1239.5,35,1252.75,54467.25,53600,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE53600.00,3749.0,43.0,1.1602806260118725,941,12.02,188.0,-58.349999999999994,-23.685812867870915,12565,11725,105,187.1,70,188.2,54467.25
53700,30-Sep-2025,53700,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE53700.00,774.0,-19,-2.3959646910466583,80,7.69,1170.05,135.39999999999986,13.086551007587092,7630,10920,140,1159.9,140,1169.0,54467.25,53700,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE53700.00,5162.0,-137.0,-2.585393470466126,1971,11.96,208.0,-62.94999999999999,-23.2330688318878,15050,15505,70,208.05,105,208.85,54467.25
53800,30-Sep-2025,53800,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE53800.00,2167.0,-70,-3.129190880643719,312,7.9,1090.0,128.20000000000005,13.329174464545648,8155,12880,35,1085.15,35,1090.6,54467.25,53800,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE53800.00,6025.0,190.0,3.2562125107112254,1694,11.94,231.6,-66.4,-22.281879194630875,11550,15680,35,230.9,105,231.7,54467.25
53900,30-Sep-2025,53900,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE53900.00,2208.0,-38,-1.6918967052537845,309,8.32,1012.05,118.79999999999995,13.29974811083123,27580,12845,70,1010.9,70,1014.75,54467.25,53900,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE53900.00,5538.0,-90.0,-1.5991471215351811,1432,11.89,254.1,-74.35,-22.636626579388032,10885,12985,35,255.8,70,256.55,54467.25
54000,30-Sep-2025,54000,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE54000.00,26334.714285714286,-411,-1.5366947975643628,4966,8.36,943.6,120.55000000000007,14.646740781240517,29470,58065,35,939.95,35,942.9,54467.25,54000,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE54000.00,40576.57142857143,656.0,1.6432630509153892,8827,11.83,282.5,-79.69999999999999,-22.004417448923245,67725,39200,70,282.35,35,282.85,54467.25
54100,30-Sep-2025,54100,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE54100.00,4282.0,-539,-11.180253059531218,1656,8.62,873.05,110.94999999999993,14.558456895420537,18620,20370,105,870.4,35,873.1,54467.25,54100,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE54100.00,5462.0,-196.0,-3.4641215977377167,2492,11.79,312.7,-84.85000000000002,-21.343227267010445,13265,20055,105,312.6,70,313.45,54467.25
54200,30-Sep-2025,54200,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE54200.00,6748.0,-1650,-19.647535127411288,4667,8.68,807.7,107.35000000000002,15.328050260583998,28595,44310,35,804.55,35,805.6,54467.25,54200,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE54200.00,8200.0,216.0,2.7054108216432864,3021,11.78,344.5,-91.89999999999998,-21.058661778185147,21420,18655,35,345.15,210,346.05,54467.25
54300,30-Sep-2025,54300,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE54300.00,6564.0,-1011,-13.346534653465346,4277,8.83,742.5,100.29999999999995,15.61818748053565,25830,31745,35,740.15,140,741.2,54467.25,54300,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE54300.00,6923.0,-57.0,-0.8166189111747851,3277,11.74,380.4,-98.10000000000002,-20.50156739811913,21595,23205,35,379.9,35,380.45,54467.25
54400,30-Sep-2025,54400,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE54400.00,5748.0,-93,-1.5921931176168465,5772,8.83,680.0,93.75,15.991471215351813,36505,33670,35,679.9,70,681.5,54467.25,54400,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE54400.00,5145.0,429.0,9.096692111959287,3689,11.75,416.6,-105.69999999999993,-20.237411449358593,28000,22715,140,416.75,35,417.55,54467.25
54500,30-Sep-2025,54500,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE54500.00,23142.0,884,3.9716057147991735,11412,8.92,620.45,86.5,16.20001872834535,55650,72765,70,620.1,70,621.5,54467.25,54500,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE54500.00,21969.0,1356.0,6.578372871488866,10436,11.74,458.9,-108.60000000000002,-19.136563876651984,50015,36890,35,458.2,70,459.15,54467.25
54600,30-Sep-2025,54600,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE54600.00,4439.0,404,10.012391573729865,4267,8.97,565.45,80.95000000000005,16.70794633642932,28385,26285,35,563.8,105,565.2,54467.25,54600,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE54600.00,3766.0,665.0,21.44469525959368,3633,11.75,503.35,-114.44999999999993,-18.525412754936863,24465,13195,140,503.1,70,504.2,54467.25
54700,30-Sep-2025,54700,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE54700.00,4577.0,22,0.4829857299670692,3755,9.05,511.45,72.94999999999999,16.63625997719498,23135,27090,105,511.2,70,512.6,54467.25,54700,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE54700.00,2389.0,242.0,11.271541686073592,2426,11.8,549.8,-121.80000000000007,-18.135795116140567,25095,13160,140,549.2,105,550.55,54467.25
54800,30-Sep-2025,54800,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE54800.00,4703.0,28,0.5989304812834224,3136,9.06,462.75,68.39999999999998,17.344998098136166,17710,22960,70,462.2,70,463.7,54467.25,54800,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE54800.00,2078.0,252.0,13.80065717415115,1197,11.82,600.3,-125.45000000000005,-17.285566655184297,20545,12110,35,599.0,35,600.6,54467.25
54900,30-Sep-2025,54900,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE54900.00,3601.0,83,2.359295054007959,1540,9.09,418.0,63.60000000000002,17.945823927765243,17150,16800,140,415.5,35,416.75,54467.25,54900,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE54900.00,3420.0,106.0,3.1985515992758,681,11.86,654.2,-133.14999999999998,-16.91115768082809,16205,11340,35,653.55,140,655.5,54467.25
55000,30-Sep-2025,55000,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE55000.00,40619.0,-119,-0.29211056016495657,10017,9.14,373.05,55.900000000000034,17.625729150244375,39060,82985,105,372.9,35,373.95,54467.25,55000,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE55000.00,22860.0,198.0,0.8737092930897538,1537,11.93,710.35,-140.10000000000002,-16.473631606796406,53445,17465,140,710.5,280,712.2,54467.25
55100,30-Sep-2025,55100,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE55100.00,3378.0,-95,-2.735387273250792,1213,9.19,334.1,50.950000000000045,17.99399611513334,10850,16065,70,333.0,70,333.9,54467.25,55100,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE55100.00,966.0,19.0,2.0063357972544877,101,12.07,770.0,-138.25,-15.221579961464354,25970,10885,35,768.15,35,772.05,54467.25
55200,30-Sep-2025,55200,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE55200.00,5506.0,-218,-3.808525506638714,1710,9.18,295.6,44.55000000000001,17.745469030073693,12880,25725,210,296.8,35,297.85,54467.25,55200,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE55200.00,1282.0,151.0,13.351016799292662,395,12.05,833.35,-149.60000000000002,-15.21949234447327,11690,10885,140,829.75,35,834.65,54467.25
55300,30-Sep-2025,55300,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE55300.00,4802.0,-318,-6.2109375,2451,9.21,263.15,40.49999999999997,18.189984280260486,13265,16485,70,263.05,70,263.8,54467.25,55300,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE55300.00,894.0,18.0,2.0547945205479454,295,12.17,893.15,-161.0000000000001,-15.272968742588825,10710,10605,35,896.0,35,900.9,54467.25
55400,30-Sep-2025,55400,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE55400.00,3271.0,-148,-4.328751096811933,1529,9.24,231.75,35.44999999999999,18.05909322465613,11690,16590,70,232.15,70,232.8,54467.25,55400,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE55400.00,510.0,1.0,0.19646365422396855,16,12.84,965.7,-167.04999999999995,-14.747296402560137,11025,9975,35,960.95,140,967.85,54467.25
55500,30-Sep-2025,55500,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE55500.00,25358.714285714286,120,0.47546003588591224,5093,9.26,205.0,32.650000000000006,18.944009283434877,24605,51765,35,204.05,105,204.5,54467.25,55500,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE55500.00,8076.714285714285,57.0,0.7107485125939649,368,12.6,1038.45,-157.20000000000005,-13.147660268473219,14700,10710,70,1036.2,280,1038.35,54467.25
55600,30-Sep-2025,55600,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE55600.00,3682.0,-116,-3.054239073196419,744,9.28,179.1,27.349999999999994,18.023064250411856,12740,11900,35,179.65,105,180.35,54467.25,55600,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE55600.00,627.0,1.0,0.1597444089456869,2,0.0,1105.6,-176.95000000000005,-13.79673307083545,12320,9205,140,1106.05,140,1118.35,54467.25
55700,30-Sep-2025,55700,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE55700.00,3980.0,-126,-3.0686799805163174,931,9.29,157.15,23.200000000000017,17.319895483389338,10675,11585,70,157.05,35,157.45,54467.25,55700,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE55700.00,542.0,2.0,0.37037037037037035,12,13.49,1187.4,-170.75,-12.572249015204505,12600,8435,70,1183.8,280,1197.8,54467.25
55800,30-Sep-2025,55800,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE55800.00,5454.0,-88,-1.5878744135691085,1017,9.37,136.85,19.75,16.865926558497012,11655,16275,70,137.75,70,138.2,54467.25,55800,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE55800.00,624.0,0.0,0.0,3,0.0,1264.95,-179.54999999999995,-12.429906542056072,11410,10605,70,1261.25,280,1273.85,54467.25
55900,30-Sep-2025,55900,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE55900.00,3311.0,-43,-1.2820512820512822,968,9.37,119.9,17.700000000000003,17.31898238747554,11445,18305,70,119.6,35,120.15,54467.25,55900,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE55900.00,364.0,0.0,0.0,1,13.18,1358.15,-161.69999999999982,-10.639207816560834,11305,7840,35,1342.6,35,1353.4,54467.25
56000,30-Sep-2025,56000,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE56000.00,38327.0,-86,-0.22388253976518366,6773,9.42,103.8,14.349999999999994,16.04248183342649,49840,102935,70,104.3,35,104.65,54467.25,56000,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE56000.00,11588.0,19.0,0.16423199930849686,110,13.38,1420.05,-190.1500000000001,-11.809092038256122,25025,9450,35,1429.6,35,1436.8,54467.25
56100,30-Sep-2025,56100,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE56100.00,2150.0,-43,-1.9607843137254901,579,9.45,91.2,12.700000000000003,16.178343949044592,15960,13160,140,91.1,35,91.45,54467.25,56100,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE56100.00,390.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6790,7595,35,1497.25,35,1532.8,54467.25
56200,30-Sep-2025,56200,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE56200.00,3507.0,75,2.1853146853146854,740,9.53,79.1,10.799999999999997,15.812591508052707,19565,13965,35,78.95,175,79.3,54467.25,56200,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE56200.00,315.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7140,7175,35,1594.65,35,1610.3,54467.25
56300,30-Sep-2025,56300,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE56300.00,2560.0,26,1.0260457774269929,601,9.6,68.55,8.549999999999997,14.249999999999996,20685,12285,35,68.75,140,69.4,54467.25,56300,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE56300.00,276.0,19.0,7.392996108949417,21,14.73,1689.15,-185.8499999999999,-9.911999999999995,7210,8925,35,1689.4,105,1698.7,54467.25
56400,30-Sep-2025,56400,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE56400.00,2061.0,-6,-0.29027576197387517,366,9.65,60.05,7.699999999999996,14.708691499522436,20825,12845,70,59.65,105,60.0,54467.25,56400,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE56400.00,129.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4270,6650,35,1764.55,35,1799.85,54467.25
56500,30-Sep-2025,56500,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE56500.00,20261.0,-104,-0.5106800883869383,2519,9.74,51.7,5.75,12.51360174102285,34160,21665,210,52.05,315,52.2,54467.25,56500,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE56500.00,3239.0,-1.0,-0.030864197530864196,8,14.65,1881.45,-181.20000000000005,-8.784815649770927,8610,10290,35,1872.6,105,1887.15,54467.25
56600,30-Sep-2025,56600,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE56600.00,2328.0,10,0.4314063848144953,305,9.82,45.75,5.350000000000001,13.242574257425746,17010,7700,35,45.55,70,45.75,54467.25,56600,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE56600.00,306.0,0.0,0.0,1,15.84,2004.65,-202.3499999999999,-9.168554599003167,7490,6650,70,1951.7,140,1983.6,54467.25
56700,30-Sep-2025,56700,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE56700.00,2127.0,-68,-3.0979498861047836,267,9.9,39.7,3.75,10.43115438108484,15575,4830,315,40.0,175,40.2,54467.25,56700,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE56700.00,196.0,0.0,0.0,1,0.0,2055.0,-215.25,-9.481334654773702,8120,6755,140,2038.75,210,2093.1,54467.25
56800,30-Sep-2025,56800,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE56800.00,1710.0,16,0.9445100354191264,431,9.98,35.55,4.2499999999999964,13.578274760383374,19145,7000,105,34.95,35,35.35,54467.25,56800,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE56800.00,162.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6370,7455,35,2107.15,70,2234.1,54467.25
56900,30-Sep-2025,56900,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE56900.00,1929.0,-42,-2.13089802130898,218,10.11,31.0,3.25,11.711711711711711,15750,7490,35,30.9,35,31.15,54467.25,56900,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE56900.00,78.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6755,7105,140,2208.2,70,2329.7,54467.25
57000,30-Sep-2025,57000,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025CE57000.00,53720.57142857143,-116,-0.21546691574500604,3349,10.16,27.1,2.5500000000000007,10.38696537678208,33495,72415,385,27.0,35,27.1,54467.25,57000,30-Sep-2025,BANKNIFTY,OPTIDXBANKNIFTY30-09-2025PE57000.00,29990.85714285714,-3.0,-0.010002048038407865,11,16.25,2340.0,-191.30000000000018,-7.5573815825860295,9555,188195,350,2340.95,35,2353.35,54467.25
