strikePrice,expiryDate,CE_strikePrice,CE_expiryDate,CE_underlying,CE_identifier,CE_openInterest,CE_changeinOpenInterest,CE_pchangeinOpenInterest,CE_totalTradedVolume,CE_impliedVolatility,CE_lastPrice,CE_change,CE_pChange,CE_totalBuyQuantity,CE_totalSellQuantity,CE_bidQty,CE_bidprice,CE_askQty,CE_askPrice,CE_underlyingValue,PE_strikePrice,PE_expiryDate,PE_underlying,PE_identifier,PE_openInterest,PE_changeinOpenInterest,PE_pchangeinOpenInterest,PE_totalTradedVolume,PE_impliedVolatility,PE_lastPrice,PE_change,PE_pChange,PE_totalBuyQuantity,PE_totalSellQuantity,PE_bidQty,PE_bidprice,PE_askQty,PE_askPrice,PE_underlyingValue
26050,30-Sep-2025,26050,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26050.00,89,-11,-11.0,475,10.44,377.35,99.5,35.81068922080259,3380,4420,260,315.0,260,376.9,26125.55,26050,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26050.00,202,107,112.63157894736842,2374,11.17,176.2,-84.94999999999999,-32.52919777905418,3835,3965,65,172.15,65,190.0,26125.55
26100,30-Sep-2025,26100,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26100.00,478,231,93.52226720647774,4300,10.0,336.55,83.25,32.86616660086853,3835,5525,780,310.05,65,342.65,26125.55,26100,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26100.00,668,543,434.4,3824,11.35,203.0,-83.10000000000002,-29.04578818594897,9035,4875,130,194.45,130,209.0,26125.55
26150,30-Sep-2025,26150,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26150.00,133,59,79.72972972972973,1772,10.08,309.1,80.00000000000003,34.91924923614144,5460,4810,260,267.75,260,315.25,26125.55,26150,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26150.00,166,155,1409.090909090909,1876,11.32,225.0,-84.80000000000001,-27.372498386055522,7020,4615,65,220.45,650,230.0,26125.55
26200,30-Sep-2025,26200,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26200.00,521,24,4.82897384305835,4243,10.04,280.6,74.25000000000003,35.98255391325419,5265,14495,975,251.3,65,276.95,26125.55,26200,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26200.00,259,120,86.33093525179856,1444,11.29,242.0,-96.05000000000001,-28.412956663215503,14040,3770,260,230.3,65,249.0,26125.55
26250,30-Sep-2025,26250,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26250.00,40,40,0.0,261,9.97,252.75,-123.94999999999999,-32.90416777276347,4680,4485,260,223.35,65,250.8,26125.55,26250,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26250.00,50,47,1566.6666666666667,269,10.88,255.95,-75.90000000000003,-22.87177941841194,5005,3445,65,262.7,260,282.65,26125.55
26300,30-Sep-2025,26300,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26300.00,278,278,0.0,1087,9.63,220.0,-1681.0,-88.42714360862703,3445,5395,520,205.05,65,233.05,26125.55,26300,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26300.00,156,147,1633.3333333333333,519,10.74,277.85,-116.14999999999998,-29.479695431472074,2080,1820,65,240.4,455,303.95,26125.55
26350,30-Sep-2025,26350,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26350.00,0,0,0.0,0,0.0,0.0,0.0,0.0,195,1950,130,153.85,130,238.2,26125.55,26350,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26350.00,13,8,160.0,29,11.13,314.05,-95.25,-23.271439042267286,455,845,130,298.8,65,375.75,26125.55
26400,30-Sep-2025,26400,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26400.00,0,0,0.0,0,0.0,0.0,0.0,0.0,130,1885,130,14.45,130,307.5,26125.55,26400,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26400.00,31,24,342.85714285714283,82,11.44,349.65,-123.35000000000002,-26.07822410147992,455,910,65,306.45,65,384.75,26125.55
26450,30-Sep-2025,26450,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26450.00,0,0,0.0,0,0.0,0.0,0.0,0.0,130,130,130,8.5,130,789.55,26125.55,26450,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26450.00,5,4,400.0,19,11.15,372.35,-105.94999999999999,-22.15136943340999,455,585,65,317.65,65,441.15,26125.55
26500,30-Sep-2025,26500,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26500.00,1821,-450,-19.815059445178335,8011,9.64,131.0,26.900000000000006,25.840537944284346,6370,8580,65,132.3,260,145.85,26125.55,26500,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26500.00,56,10,21.73913043478261,55,10.77,394.5,-140.10000000000002,-26.206509539842877,1430,1495,65,385.95,65,440.55,26125.55
