strikePrice,expiryDate,CE_strikePrice,CE_expiryDate,CE_underlying,CE_identifier,CE_openInterest,CE_changeinOpenInterest,CE_pchangeinOpenInterest,CE_totalTradedVolume,CE_impliedVolatility,CE_lastPrice,CE_change,CE_pChange,CE_totalBuyQuantity,CE_totalSellQuantity,CE_bidQty,CE_bidprice,CE_askQty,CE_askPrice,CE_underlyingValue,PE_strikePrice,PE_expiryDate,PE_underlying,PE_identifier,PE_openInterest,PE_changeinOpenInterest,PE_pchangeinOpenInterest,PE_totalTradedVolume,PE_impliedVolatility,PE_lastPrice,PE_change,PE_pChange,PE_totalBuyQuantity,PE_totalSellQuantity,PE_bidQty,PE_bidprice,PE_askQty,PE_askPrice,PE_underlyingValue
24450,16-Sep-2025,24450,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE24450.00,521,-414,-44.27807486631016,1905,13.57,587.8,120.49999999999994,25.78643269848062,33300,5925,150,586.05,150,589.15,24979.1,24450,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE24450.00,34474,24931,261.2490830975584,235396,11.41,8.8,-10.2,-53.68421052631579,235200,130500,1200,8.7,2025,8.85,24979.1
24500,16-Sep-2025,24500,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE24500.00,9602,-1004,-9.466339807656043,18426,13.02,539.85,121.25,28.96559961777353,278850,21675,150,537.85,450,539.9,24979.1,24500,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE24500.00,96735,48120,98.98179574205493,673151,11.03,10.55,-13.05,-55.29661016949152,266700,614325,1575,10.55,1425,10.7,24979.1
24550,16-Sep-2025,24550,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE24550.00,607,-192,-24.030037546933666,2754,12.35,489.95,114.34999999999997,30.444621938232153,35250,8850,150,490.2,525,491.9,24979.1,24550,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE24550.00,23793,11449,92.74951393389502,264033,0.0,12.6,-16.6,-56.849315068493155,82200,97875,750,12.6,300,12.7,24979.1
24600,16-Sep-2025,24600,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE24600.00,6597,-253,-3.6934306569343067,19344,11.58,442.8,111.30000000000001,33.574660633484164,44400,16725,150,443.2,150,444.0,24979.1,24600,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE24600.00,48881,17130,53.95105665963277,513343,10.31,15.35,-20.949999999999996,-57.71349862258952,163500,349275,1200,15.35,1500,15.5,24979.1
24650,16-Sep-2025,24650,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE24650.00,1294,-259,-16.677398583386992,7583,11.31,398.0,107.0,36.769759450171826,49650,14250,450,397.05,300,398.4,24979.1,24650,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE24650.00,25903,11909,85.10075746748606,375274,9.96,18.85,-26.199999999999996,-58.15760266370699,91425,193050,750,18.85,975,19.0,24979.1
24700,16-Sep-2025,24700,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE24700.00,9763,-1761,-15.28115237764665,70124,10.67,351.25,100.15,39.884508164078056,65100,68625,75,352.0,300,352.7,24979.1,24700,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE24700.00,71070,34187,92.69039937098393,826017,9.64,23.65,-31.75,-57.31046931407943,156900,690825,300,23.5,300,23.6,24979.1
24750,16-Sep-2025,24750,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE24750.00,2925,-553,-15.899942495687176,43097,0.0,306.95,91.29999999999998,42.337120333874324,45375,14325,900,307.5,300,308.6,24979.1,24750,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE24750.00,42558,28491,202.53785455320963,653976,9.36,29.5,-39.599999999999994,-57.3082489146165,120450,338625,675,29.5,450,29.65,24979.1
24800,16-Sep-2025,24800,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE24800.00,24324,-10045,-29.226919607786087,359631,9.89,265.5,83.44999999999999,45.83905520461411,103275,104025,225,265.45,300,266.65,24979.1,24800,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE24800.00,99565,44512,80.8529962036583,1490395,9.1,37.4,-47.75000000000001,-56.07751027598356,250725,1033875,1500,37.4,2550,37.6,24979.1
24850,16-Sep-2025,24850,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE24850.00,12672,-8767,-40.89276552077989,272169,9.58,226.0,75.19999999999999,49.867374005305024,828225,71775,675,225.55,600,226.45,24979.1,24850,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE24850.00,48974,22457,84.68906739073047,1025674,8.85,47.65,-56.75000000000001,-54.35823754789273,198375,615525,300,47.45,1575,47.7,24979.1
24900,16-Sep-2025,24900,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE24900.00,38981,-13543,-25.784403320386872,1206513,9.32,189.3,65.95000000000002,53.46574787190922,295050,304725,525,188.55,975,189.35,24979.1,24900,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE24900.00,102851,58199,130.33906655916869,2342757,0.0,60.15,-66.25,-52.4129746835443,280200,1250175,75,60.15,225,60.3,24979.1
24950,16-Sep-2025,24950,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE24950.00,34837,16567,90.67870826491516,1558221,9.08,154.55,55.20000000000002,55.56114745848014,366900,243900,675,154.55,825,155.25,24979.1,24950,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE24950.00,67864,63319,1393.1573157315731,2579054,8.44,76.0,-75.65,-49.884602703593806,1628100,1096125,2325,76.0,450,76.35,24979.1
25000,16-Sep-2025,25000,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25000.00,138707,65367,89.1287155713117,4455917,8.88,124.2,45.95,58.72204472843451,740625,1374150,300,124.2,300,124.75,24979.1,25000,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25000.00,138153,109398,380.4486176317162,4285251,0.0,95.25,-86.25,-47.5206611570248,2778525,1386300,1200,95.2,375,95.7,24979.1
25050,16-Sep-2025,25050,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25050.00,61959,37635,154.72372964972865,2101305,8.77,98.1,38.14999999999999,63.636363636363626,228075,706500,75,98.3,900,98.55,24979.1,25050,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25050.00,20073,16343,438.15013404825737,1082241,8.1,119.25,-95.75,-44.53488372093023,532275,206775,450,118.8,300,119.3,24979.1
25100,16-Sep-2025,25100,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25100.00,91941,53928,141.86725593875778,2569578,8.7,75.9,29.60000000000001,63.93088552915769,580800,981750,525,75.9,300,76.3,24979.1,25100,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25100.00,20664,17079,476.40167364016736,891834,8.0,147.1,-102.25,-41.0066172047323,101175,181425,900,146.45,300,147.05,24979.1
25150,16-Sep-2025,25150,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25150.00,36800,23911,185.5147800449996,1212678,8.61,58.0,23.049999999999997,65.95135908440628,178425,389400,300,57.7,3300,58.0,24979.1,25150,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25150.00,4239,3833,944.0886699507389,219143,7.86,178.8,-108.39999999999998,-37.74373259052924,40200,53925,900,178.2,150,178.9,24979.1
25200,16-Sep-2025,25200,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25200.00,100503,52212,108.11952537739951,1958485,0.0,43.25,16.95,64.4486692015209,405675,1056525,225,43.25,1275,43.5,24979.1,25200,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25200.00,11517,8579,292.001361470388,270760,7.75,213.7,-115.5,-35.085054678007296,63450,70200,300,213.6,225,214.55,24979.1
25250,16-Sep-2025,25250,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25250.00,45177,29999,197.64791145078402,937511,8.62,31.9,12.45,64.01028277634961,166200,365025,2475,31.9,75,32.0,24979.1,25250,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25250.00,1269,1045,466.51785714285717,35950,7.57,252.1,-121.65,-32.54849498327759,21525,17625,300,252.1,450,253.0,24979.1
25300,16-Sep-2025,25300,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25300.00,69426,33434,92.89286508112914,1220522,8.7,23.5,9.0,62.06896551724138,235725,508350,225,23.5,600,23.65,24979.1,25300,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25300.00,3008,759,33.748332592263225,58512,7.45,294.15,-119.20000000000005,-28.837546873109964,29700,35025,300,293.65,300,294.65,24979.1
25350,16-Sep-2025,25350,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25350.00,28523,13944,95.64442005624528,629731,8.81,17.4,6.649999999999999,61.86046511627906,186975,231300,1350,17.3,225,17.4,24979.1,25350,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25350.00,462,372,413.3333333333333,5520,7.52,339.0,-123.55000000000001,-26.710625878283427,14850,11925,600,337.05,300,338.55,24979.1
25400,16-Sep-2025,25400,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25400.00,53980,14884,38.07039083282177,909210,8.94,12.9,4.85,60.24844720496893,270000,415800,75,12.8,150,12.85,24979.1,25400,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25400.00,1981,413,26.339285714285715,12286,6.21,381.45,-124.75,-24.644409324377715,13200,15750,300,382.4,300,383.85,24979.1
25450,16-Sep-2025,25450,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25450.00,33245,14540,77.73322641005079,528573,9.11,9.55,3.3500000000000005,54.032258064516135,139425,170550,1200,9.55,225,9.6,24979.1,25450,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25450.00,263,41,18.46846846846847,1771,6.31,430.4,-126.30000000000007,-22.68726423567452,7500,10350,75,429.0,300,430.75,24979.1
25500,16-Sep-2025,25500,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25500.00,104641,38435,58.05365072652025,1121033,9.34,7.35,2.25,44.117647058823536,428625,881325,3000,7.2,3675,7.35,24979.1,25500,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25500.00,4814,2339,94.5050505050505,16258,0.0,476.7,-129.59999999999997,-21.375556655121223,18900,27225,225,477.0,150,478.05,24979.1
25550,16-Sep-2025,25550,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25550.00,22696,13112,136.81135225375627,339579,9.57,5.4,1.4000000000000004,35.00000000000001,102075,193125,900,5.55,1500,5.6,24979.1,25550,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25550.00,139,37,36.27450980392157,452,0.0,528.7,-129.79999999999995,-19.711465451784353,4350,5550,300,524.25,300,526.65,24979.1
25600,16-Sep-2025,25600,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25600.00,51946,21142,68.63394364368264,521914,9.87,4.35,1.0499999999999998,31.818181818181813,375375,179775,900,4.4,900,4.45,24979.1,25600,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25600.00,475,88,22.739018087855296,916,0.0,575.9,-126.80000000000007,-18.044684787249192,6150,5850,75,572.8,900,577.7,24979.1
25650,16-Sep-2025,25650,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25650.00,18011,7925,78.57426135236962,286197,10.13,3.6,0.75,26.31578947368421,123675,59325,16800,3.5,3450,3.6,24979.1,25650,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25650.00,36,12,50.0,45,0.0,626.1,-122.29999999999995,-16.341528594334576,2925,3225,75,620.5,75,628.0,24979.1
25700,16-Sep-2025,25700,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25700.00,64489,14776,29.722607768591715,713181,10.49,3.0,0.5499999999999998,22.448979591836725,1056750,166725,1125,2.9,5700,3.0,24979.1,25700,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25700.00,348,111,46.835443037974684,584,9.9,680.7,-120.34999999999991,-15.024030959365822,362175,4950,450,665.95,75,676.3,24979.1
25750,16-Sep-2025,25750,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25750.00,20303,12881,173.5516033414174,341516,10.82,2.5,0.3999999999999999,19.047619047619044,114975,112950,2925,2.45,900,2.55,24979.1,25750,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25750.00,22,11,100.0,38,0.0,746.3,-170.85000000000002,-18.628359592215016,3525,3975,300,715.5,75,728.6,24979.1
25800,16-Sep-2025,25800,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25800.00,43858,19156,77.548376649664,490431,11.18,2.1,0.25,13.513513513513512,1931250,108225,13275,2.05,750,2.15,24979.1,25800,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25800.00,326,25,8.305647840531561,292,10.5,779.85,-121.94999999999993,-13.522954091816361,3675,5400,150,768.15,750,775.2,24979.1
25850,16-Sep-2025,25850,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25850.00,13360,10576,379.88505747126436,162879,11.58,1.8,0.10000000000000009,5.882352941176476,125400,62325,675,1.85,2625,1.95,24979.1,25850,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25850.00,20,11,122.22222222222223,44,18.4,851.25,-164.39999999999998,-16.186678481760445,5025,4500,600,814.15,75,828.35,24979.1
25900,16-Sep-2025,25900,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25900.00,33031,18822,132.46533886973046,267132,12.07,1.65,0.09999999999999987,6.451612903225798,2255175,64800,6600,1.65,75,1.7,24979.1,25900,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25900.00,146,-3,-2.0134228187919465,182,0.0,876.1,-126.60000000000002,-12.625910042884215,4050,4875,150,867.05,75,874.35,24979.1
25950,16-Sep-2025,25950,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE25950.00,13771,10226,288.4626234132581,101532,0.0,1.65,0.25,17.857142857142858,119100,47175,6525,1.5,2250,1.65,24979.1,25950,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE25950.00,16,7,77.77777777777777,53,21.83,960.45,-154.3499999999999,-13.84553283100107,4575,4800,600,913.6,975,931.55,24979.1
26000,16-Sep-2025,26000,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE26000.00,131915,76659,138.73425510351817,541891,12.91,1.55,0.19999999999999996,14.814814814814811,4077225,321450,5475,1.45,3975,1.55,24979.1,26000,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE26000.00,1447,88,6.4753495217071375,1370,0.0,970.0,-132.75,-12.038086601677623,5250,6000,75,968.85,75,973.6,24979.1
26050,16-Sep-2025,26050,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE26050.00,6305,3344,112.93481931779804,41858,0.0,1.35,0.20000000000000018,17.391304347826104,321900,59550,900,1.25,2400,1.35,24979.1,26050,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE26050.00,7,0,0.0,0,0.0,0.0,0.0,0.0,2625,3525,450,979.3,300,1074.35,24979.1
26100,16-Sep-2025,26100,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE26100.00,18106,11502,174.1671714112659,119947,13.7,1.15,0.04999999999999982,4.545454545454529,3068400,148800,12000,1.15,3675,1.2,24979.1,26100,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE26100.00,15,6,66.66666666666667,16,24.28,1110.0,-110.0,-9.01639344262295,3525,3900,600,1031.95,75,1123.65,24979.1
26150,16-Sep-2025,26150,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE26150.00,4204,3520,514.6198830409356,39545,14.02,1.05,0.0,0.0,363900,59100,5175,1.05,2475,1.15,24979.1,26150,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE26150.00,6,0,0.0,0,0.0,0.0,0.0,0.0,2625,3825,450,1078.15,300,1175.2,24979.1
26200,16-Sep-2025,26200,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE26200.00,27635,19211,228.05080721747387,127282,14.47,1.0,0.050000000000000044,5.263157894736848,3812250,216450,17025,0.95,5025,1.0,24979.1,26200,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE26200.00,6,1,20.0,6,0.0,1184.0,-112.09999999999991,-8.649023995062104,2925,3825,300,1130.45,150,1185.1,24979.1
26250,16-Sep-2025,26250,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025CE26250.00,10207,9018,758.4524810765349,55308,14.72,0.85,-0.050000000000000044,-5.55555555555556,689325,182550,44625,0.85,22800,0.9,24979.1,26250,16-Sep-2025,NIFTY,OPTIDXNIFTY16-09-2025PE26250.00,6,0,0.0,0,0.0,0.0,0.0,0.0,2625,3525,450,1175.65,300,1277.15,24979.1
